gene,fg,bg,ratio,p,LRT,tested,informative,outliers,p_UT,LRT_UT
AK308309,1.014011975883487,0.9004328830134152,1.1261383219257437,0.4429581509268113,0.5886073571818997,6,0,0,0.2084517286387645,7.167873624663116
AK308605,0.2183482021926544,0.3211559703829743,0.6798821206165871,0.3955471438994844,0.7218212846610186,6,0,0,0.5173391667602096,4.226130699623809
AK310228,1.003663500824591,0.9292911492242333,1.0800312707835897,0.4491767922745826,0.5727283068154065,6,2,0,4.38941629932188e-07,37.67286980517383
AK310493,2.152021739757535,2.383071268516198,0.903045480925745,0.5063240703312142,0.4416563853728803,6,0,0,0.08959078260355446,9.533335047849505
AK310526,2.098786770488312,2.365855014029399,0.8871155493648656,0.3068682566868226,1.044106809004006,4,0,1,1.348513033461174e-06,30.04773798075621
AK311291,4.393573396937583,3.958774655481261,1.1098316472381944,0.5293366773556734,0.3956647872346366,4,0,0,0.338215729354349,3.368545749972327
AK4,0.2169936834845673,0.4231557876061612,0.5127985716847321,0.01026306171477831,6.588656114892729,6,0,0,0.06824729746593783,10.25796529875242
AK5,0.3737625403606678,0.4098780609643382,0.9118871585400306,0.5037543827430002,0.4470181847937056,6,0,0,0.5854929992002076,3.753026395901543
AK7,0.7549358239322348,0.70992548486125,1.0634014978061843,0.4887889198325689,0.4791911527099728,6,0,1,0.005430540720975041,16.55294134499127
AK8,0.8654775670754329,0.9887022719021967,0.8753672280031402,0.1925509729627882,1.697990597702301,6,0,0,0.002446022213883681,18.43674927358006
AK9,1.112309706896048,1.174665576129585,0.9469160665804186,0.2455586128261782,1.348396647241316,6,0,1,0.0002698937243473809,23.50758351363766
AKAP1,1.359872520724727,1.259785010399582,1.0794480879665325,0.2493837098599218,1.326752860404667,6,1,1,7.646583722875633e-07,36.47053783844603
AKAP10,0.2628147692857432,0.3117026949194905,0.8431584762320566,0.2394961234845102,1.383557385408494,6,0,0,0.1353707582270792,8.403183331236505
AKAP11,1.013173485328433,1.014616818130302,0.998577460203618,1,-0.0005919100221944973,6,0,1,9.430975912205763e-05,25.87613123649498
AKAP12,2.156416294952614,1.814945008129987,1.1881441505351498,2.465579517552108e-06,22.1931026718521,6,3,0,2.220446049250313e-16,82.58288028850802
AKAP13,1.397447678144879,1.339512412261753,1.0432510108549893,0.2236491082775006,1.480801845871611,6,5,0,0,192.3135802940815
AKAP14,2.102799616860717,2.847918766427424,0.7383636224633531,0.007741251197123433,7.092376844932005,6,0,1,9.375079190743207e-08,41.0017660812191
AKAP17A,1.901176588287681,0.7683747979097413,2.4742828544866025,0.0157483305162226,5.830758664442328,1,0,0,1,0.00706506785354577
AKAP3,0.8634468071729682,1.047714216267374,0.8241243592638422,0.01068308652847239,6.517286722832068,6,0,0,0.009772026963433378,15.14212135682465
AKAP4,0.6490842192756442,0.7708892416282191,0.8419941338196564,0.04487864553445897,4.023193993649329,6,2,0,1.374456104485944e-13,69.3876405236806
AKAP5,1.417695611199415,1.312305410668078,1.0803092021678735,0.3536533254426814,0.860305100781261,6,0,0,0.000494349309782316,22.1312751936639
AKAP6,0.8265382992491984,0.704359469196836,1.1734609036940753,0.0009832968823213495,10.85875669661618,6,3,0,0,94.85759472213977
AKAP7,0.935867001032183,0.9653613448123206,0.9694473536374385,0.7718967805325546,0.08403894912771648,6,0,0,0.5100291517066889,4.278681419851637
AKAP8,1.118020659100308,0.8924549852459651,1.2527473963206959,0.0075954742747254,7.126455206554965,6,0,1,2.097205609175035e-08,44.21247748049063
AKAP8L,0.5912642317435713,0.4138324524850774,1.428752694944561,0.002544438596824516,9.108360267608077,6,0,1,1.408329008967257e-11,59.69042194847498
AKAP9,1.116018853392707,0.7749394147211692,1.4401369090179281,0,111.2642829031101,6,3,0,0,795.0201727475214
AKIP1,1.228273873454263,1.46880099325642,0.8362425400673961,0.1808118407455264,1.790938641181128,6,0,0,0.1328293106647455,8.456033119176936
AKIRIN1,0.2187393910663391,0.2988797215907924,0.7318642760442059,0.4047344130261495,0.6942149395708839,4,0,0,0.8290165891330747,0.8851222422026694
AKIRIN2,0.08919026724041418,0.1533179385814642,0.5817340623388546,0.1322597163655266,2.265778715315719,6,0,0,0.05072033656695762,11.03347301170879
AKNA,1.776460118414146,1.833178462710231,0.9690601076491862,0.4726870122550071,0.5156876852852292,6,0,1,8.235176951920664e-06,31.28319932393788
AKNAD1,2.325235887934302,2.148774111634686,1.0821220692040878,0.1185447131622099,2.436443658458302,6,3,0,3.162843609239019e-08,43.33316725589975
AKR1A1,0.5575942064280917,0.3721821174894623,1.4981757054565605,0.01546604649101069,5.862586927902157,6,0,0,0.7375510717121154,2.755934736591371
AKR1B1,0.5356775117167637,0.6163314148827992,0.8691387438341553,0.3760615212032687,0.7835371854453115,6,0,0,0.002266901056800941,18.61474569078382
AKR1B10,2.021672207843444,1.275720408024064,1.584729847643316,6.583616409594484e-06,20.31056164472102,6,4,0,2.220446049250313e-16,82.47573264083621
AKR1B15,2.207965003724711,1.336394778477356,1.6521802084862927,2.141769411856398e-05,18.05888367354964,4,2,0,8.1601392309949e-14,64.0124808358214
AKR1C2,4.396666460186587,1.704249779116826,2.579825160643425,5.376196154927015e-09,34.04826002633854,3,0,1,0.04037246784523962,6.41921443073079
AKR1C3,5.169305671978139,1.760552827098199,2.9361832217771955,1.457722831332831e-13,54.6257588187982,3,1,1,0.02087115264116934,7.738774659796036
AKR1C4,3.983471392264435,1.51709710144562,2.6257194667820816,2.203099702668965e-09,35.7852461814291,3,1,1,8.390994431384247e-05,18.77153285155146
AKR1D1,0.9112492192914032,0.8964115805407152,1.0165522613415345,0.8959321785990706,0.01710908457607729,6,0,0,0.06193308392023933,10.51320764552838
AKR1E2,1.249924955247634,1.351008385928374,0.9251792722135633,0.4951575381746816,0.4652996414752124,5,0,1,0.0009106201678102943,18.67425325838849
AKR7A2,1.125314730449534,0.9811571538615261,1.1469260821476446,0.243321534766354,1.361246698437753,6,0,0,0.0008186240471941275,20.97582197433803
AKR7A3,1.496109996838555,0.9109771075718792,1.642313494382192,9.891120064886572e-06,19.53233405524952,6,2,0,0.001930287400811914,18.99013346921311
AKR7L,1.31971534351256,1.035696546953559,1.2742297417080568,0.1168314989717076,2.459291107381432,6,0,1,2.928334589258341e-07,38.54775354999219
AKT1,0.06794865820744028,0.1109302432917517,0.6125350147185034,0.1404449462419105,2.173077288113745,5,0,0,0.7839488507280479,1.737204257484336
AKT1S1,0.1986036707180808,0.4332993231779877,0.458352136951065,0.05584114016657948,3.656789425786883,4,0,0,0.4914064228661095,2.411990904432059
AKT2,0.0652494335900007,0.1341825481048846,0.4862736213579584,0.02111966469164239,5.316890643224724,6,0,0,0.1249214939735768,8.626504966980974
AKT3,0.03074437952427679,0.02822577385754358,1.089230703804427,0.8856411879633869,0.02068471014717943,6,0,0,0.4115668418621556,5.035469210468818
AKTIP,0.224564544820878,0.1600953760288098,1.4026922600217182,0.1861152429634488,1.748104164514189,6,0,0,0.001395920939244011,19.74373822655343
AL157440,2.811194264295211,2.606169072643186,1.0786691829797856,0.6991580544409808,0.1493492093686655,4,0,0,0.05989626598381104,7.410761023943451
AL357213,2.577736494320574,2.494443355184199,1.033391473477747,0.7554931133672496,0.09697277901432244,6,0,1,0.0002069576892906877,24.10823380586226
AL832378,0.3503368949994605,0.5182998685180016,0.6759347556872719,0.07460026718415025,3.17878313226629,6,0,0,0.08091805168137034,9.80614728351793
AL832797,1.183022413511086,2.794661796092896,0.4233150555695226,0.1615956420135973,1.959230472612035,2,0,0,0.09986373102419355,2.707718352950906
AL833346,4.302420386614137,3.886144330965574,1.1071180121467934,0.4603965314962822,0.5449304714547907,5,0,0,0.002562703572413172,16.36834862905198
AL953854,1.414974832169375,0.817019313460955,1.7318743986301077,0.3533314864072188,0.8614562667835344,2,0,0,0.9281880669353639,0.008122473888761306
ALAD,0.2591457502028631,0.2892811015098426,0.8958267541512589,0.6037116397901883,0.2694340937732704,6,0,0,0.04843183577951427,11.15287160079697
ALAS1,0.3772511365150486,0.3222563396707607,1.1706554381535965,0.2363937307863273,1.401971651484928,6,0,0,0.1496388712968338,8.122000573646801
ALAS2,0.5270834186013137,0.4663293101058061,1.130281556785961,0.3159265706131136,1.005735844028095,6,0,0,0.02164644837432683,13.19176933065319
ALB,1.445798952762832,1.49501661261799,0.9670788542148901,0.6455029692536168,0.211616984954162,6,0,1,0.0001514100135775465,24.81296339681285
ALCAM,0.3210916837395423,0.2869055636052697,1.119154608592068,0.4355630342281869,0.6079438625565672,6,0,4,0.001640476197207308,19.36892482575422
ALDH16A1,1.009698171654858,0.9610628560453994,1.0506057593460476,0.5397693902058851,0.3759673377644503,6,0,0,0.02910152538835298,12.45123533126753
ALDH18A1,0.135632889678051,0.1516923282448794,0.8941315045220785,0.5415166165025982,0.3727361131768703,6,0,0,0.1661717533168752,7.824584915517335
ALDH1A1,0.3476076950024531,0.3643723248363699,0.9539903865052173,1,-7.937654166684297,6,0,0,0.002633450263997417,18.26369147063087
ALDH1A2,0.04143595586686757,0.1167889528131078,0.3547934532230604,0.00325203077629288,8.660382202120672,6,0,0,0.2947240385216575,6.119924767416705
ALDH1A3,0.2874276636415887,0.2526358339534491,1.1377153396796056,0.4592343076297071,0.5477602353676048,6,0,0,0.754220687511151,2.646941988590697
ALDH1B1,0.3800564745437031,0.5842193313914252,0.6505373138518526,0.001699382091222112,9.848847303219372,6,0,0,0.6657839566502199,3.22212365426094
ALDH1L1-AS1,3.449982799959094,3.728703930099428,0.9252498628570647,0.7919502062956615,0.06957936832168343,3,0,0,0.6156048303547768,0.9703000608710681
ALDH1L1-AS2,4.648855932240375,4.38940788602007,1.0591077550679733,0.7702447794274568,0.08529596471362311,4,0,0,0.1322217746329895,5.609714421100762
ALDH1L1,0.5387444559819945,0.4264042016391378,1.263459538885898,0.02317244835961074,5.155531060820067,6,0,0,0.006705955841842859,16.04885866578843
ALDH1L2,0.3099029917816252,0.2716825721666622,1.1406804246225883,0.2711253044778843,1.211044780724478,6,0,0,0.02554387220212007,12.77863823305597
ALDH2,0.3091565086428303,0.2916442581501699,1.0600466150224812,0.7424375612439826,0.1079957714591728,6,0,0,0.03211838130560507,12.20231116693867
ALDH3A1,1.85907479883873,0.7230359687358636,2.571206522531771,0,113.5819064128991,6,0,1,0,168.0439035863928
ALDH3A2,0.7496061606914989,0.6760327855410168,1.1088310755396318,0.3475522766482378,0.8823740250300034,6,0,0,0.2749971196767818,6.334728091314901
ALDH3B1,1.037791185245703,0.7834713234812024,1.3246064714078873,0.008758881817741537,6.871342712300248,6,0,0,0.04991307133321776,11.07499971810103
ALDH3B2,1.236660295433765,1.148908976087734,1.0763779561065334,0.4668375436515212,0.5294515189161757,6,2,0,1.82802347725719e-06,34.57613484753529
ALDH4A1,0.4240869362378409,0.4370819169816498,0.9702687751679407,0.824706387495395,0.04906040024434333,6,0,6,3.900077755192299e-05,27.84655617505268
ALDH5A1,1.106796349762581,0.686600104331211,1.6119956038175467,1.092752158460275e-05,19.34201538322668,6,0,1,5.790140515937736e-07,37.07332396385391
ALDH6A1,0.1643846393812108,0.2056456736867895,0.7993586076193284,0.2588818093802372,1.274726776022362,6,0,0,0.0308917055117216,12.30071578766547
ALDH7A1,0.4267569688064232,0.440454668208651,0.968901000736496,0.8696378977981924,0.02693486561292957,5,0,0,0.6112265788662692,2.688510731864881
ALDH7A1,0.3965656725442567,0.3715493791059632,1.0673296601880715,0.6523253626497536,0.2029809869472956,6,0,0,0.494462410582281,4.391998216757202
ALDH8A1,0.3706481997986641,0.4333882157695805,0.855233682670612,0.4066858976419562,0.6884681831143098,5,0,0,0.003526960134117019,15.6497914338579
ALDH9A1,0.7551032465580383,0.5760438254325606,1.3108433997899709,0.02010313832885835,5.402915863433009,6,0,1,0.001177427043731138,20.13785931068196
ALDOA,0.2954773331835902,0.2701595445498049,1.0937142112671792,0.6366049081982532,0.2232099485063372,6,0,5,0.001216082227024184,20.06315254280526
ALDOB,0.3217488032684665,0.2469560936716817,1.3028583279107853,0.176948462470837,1.823068467436315,6,0,0,0.467084621396835,4.596440529034226
ALDOC,0.1576281359242262,0.120394871572124,1.3092595545466998,0.3196698768033047,0.9902966692516202,6,0,0,0.2946487954864947,6.120721893958944
ALG1,1.047360956853161,0.9823706154065281,1.066156642337819,0.5291036694075575,0.3961127205657249,6,0,0,0.001428171971591508,19.69076901962762
ALG10,0.4715867789860564,0.4845122234649648,0.9733227690594207,0.8502971235914943,0.03562253520794911,6,0,0,0.01504945374283151,14.08971701898918
ALG10B,0.4876717316471565,0.4677902720923534,1.0425007973463758,0.7737598692490952,0.08263344395345484,6,0,0,0.03790388033201175,11.7817466413635
ALG12,1.301549457237046,0.9530787647166483,1.3656263316537103,0.001545005534384303,10.02415484108133,6,0,1,0.000220991019612149,23.95998364143452
ALG13,1.001067598920031,0.9623659040268654,1.0402151559310493,0.542184369068148,0.3715062619012315,6,2,0,5.394462654351173e-12,61.70606678978947
ALG14,1.142000811105066,0.9282748811037416,1.2302399153009493,0.1846056105801461,1.760151575992495,5,0,0,0.08069376446709176,8.315113981725517
ALG1L,2.273151123463336,1.661394201204407,1.3682190065521136,0.0414139856681377,4.158994354467723,5,0,0,0.02038352139111743,11.62333014834076
ALG1L2,1.617874353591177,1.120965864617071,1.4432860131239171,0.01987458457001312,5.422877035500278,5,0,0,0.1239300395750872,7.2359994399485
ALG2,0.5950700307102765,0.5933062152277304,1.0029728585969204,0.9938790117209484,5.885339123778977e-05,6,0,0,0.6609826485120376,3.253404393826713
ALG3,0.35944825401865,0.4067110634620622,0.8837926634178692,0.4673253025802093,0.5282932385653112,6,0,0,0.670351542076105,3.192396961469058
ALG5,0.4295817628224742,0.4592867783109031,0.9353235997829643,0.7039047983783486,0.1444415882888279,6,0,0,0.2953703601528649,6.113084280937983
ALG6,0.5442727325256339,0.5509067116461893,0.9879580717019546,0.9229755374290547,0.009348236333607929,6,0,0,0.2090426600835293,7.15954408612015
ALG8,0.536468253887842,0.4445675571840119,1.2067193055785475,0.149020692306,2.082246735797526,6,0,1,0.0009066558706307681,20.74081612180817
ALG9,0.1974926663383007,0.2629395675664848,0.7510952732070812,0.1601745600933595,1.972577315404124,6,0,0,0.5066141918557688,4.303372508617031
ALK,0.4678172821104316,0.5514392469716254,0.8483568855129083,0.03119060127905071,4.642441343603423,6,0,0,0.01411456638137065,14.24694890034152
ALKBH1,0.5876715911413327,0.6621909571169854,0.8874654430497037,0.3802847392386729,0.769781229651926,6,0,0,0.1775972279001899,7.633941659318225
ALKBH2,1.092603678886553,1.162965724992039,0.939497747359693,0.6493255395173949,0.2067515103663027,6,0,0,0.4249783802554051,4.925996255862628
ALKBH3,0.683404474940446,0.6588924304759824,1.0372018911292638,0.8099267039361757,0.05785015374567593,6,0,0,0.3341780503927023,5.722364846562414
ALKBH4,0.6973961414714321,0.8554991323999785,0.8151921083952343,0.1616522784835203,1.958701316783845,6,0,0,0.0008438303580360351,20.90608229115423
ALKBH5,0.05518984995809396,0.1378765680801265,0.4002844770985347,1,-9.279567881016192,6,0,1,4.723160449160435e-05,27.42056097098703
ALKBH6,0.6149346954227454,0.765438294792174,0.8033759214904551,0.1967805879059041,1.666108445882855,6,0,0,0.4032971975973146,5.10419330968034
ALKBH7,0.7902208923249289,0.8238138693350576,0.9592226129462431,0.7969181639889176,0.06622264368797914,6,0,0,0.580936959314039,3.783848634260721
ALKBH8,1.027606160542263,0.8576553382410164,1.198157482060104,0.03316381283789871,4.53730255211849,6,0,1,7.99523022243509e-06,31.34817983837274
ALLC,1.220915155320716,0.9379372642773133,1.3017023652018336,0.004056066095074473,8.258543324205675,6,0,1,3.998305462826757e-06,32.86756679542668
ALMS1,2.628165003231842,2.241379184768689,1.172565990213329,4.740541292846956e-12,47.79143100348301,6,4,0,0,130.8178735160618
ALMS1P,1.344975600624612,2.029851621571367,0.6625979881147309,0.02053921022070648,5.365473600895712,5,0,0,0.464522363742555,3.58868473012808
ALOX12,0.9288488989197887,0.7627695882946723,1.2177319510029505,0.02825186009180913,4.812632209912408,6,0,1,1.772567759239507e-09,49.47741341616347
ALOX12B,0.4107432883136619,0.6361825979113875,0.645637415518985,0.003609732075013028,8.470394144056627,5,0,1,0.0119798521807094,12.86012683925583
ALOX15,3.619449448867302,1.228724814798933,2.9456957369739327,0,313.2600797874693,5,2,0,0,385.9442013433072
ALOX15B,2.974541859848661,1.57906125562772,1.8837406397297738,1.110223024625157e-16,69.54145789337053,5,4,0,0,408.4280377751857
ALOX15P1,2.732691895803922,1.486215509065533,1.8386915485238873,0.001952291964722241,9.59385905700401,3,0,0,0.07584678101865694,5.15808002583708
ALOX5,0.378327391698284,0.2863139290539835,1.3213726378885033,0.03319682994722173,4.535599355134764,6,0,0,0.007425046162961468,15.80447751831525
ALOX5AP,1.429394517442575,1.064715268347571,1.342513402349328,0.0566837427082435,3.63185094219989,6,0,1,0.07093674066877587,10.1558909823616
ALOXE3,0.9988416695917143,0.9269699923945582,1.0775339846886482,0.3632641542250059,0.8265771452061017,6,0,1,1.55130241985546e-10,54.63553926908207
